2026-09-08 11:01:56.760,191386,0.950
2026-09-08 11:02:01.768,191387,0.950
2026-09-08 11:02:02.693,191379,0.950
2026-09-08 11:02:03.172,191380,0.950
2026-09-08 11:02:06.656,191381,0.950
2026-09-08 11:02:10.070,191382,0.950
2026-09-08 11:02:17.482,191383,0.950
2026-09-08 11:02:19.143,191386,0.950
2026-09-08 11:02:27.205,191387,0.950
2026-09-08 11:02:32.361,191388,0.950
2026-09-08 11:02:42.448,191389,0.950
2026-09-08 11:02:50.997,191390,0.950
2026-09-08 11:02:56.658,191391,0.950
2026-09-08 11:02:59.707,191392,0.950
2026-09-08 11:03:03.106,191388,0.950
2026-09-08 11:03:07.594,191389,0.950
2026-09-08 11:03:16.777,191390,0.950
2026-09-08 11:03:20.982,191391,0.950
2026-09-08 11:03:29.548,191392,0.950
2026-09-08 11:03:35.071,191393,0.950
2026-09-08 11:03:43.001,191394,0.950
2026-09-08 11:03:44.660,191395,0.950
2026-09-08 11:03:45.569,191396,0.950
2026-09-08 11:03:54.225,191397,0.950
2026-09-08 11:04:01.150,191398,0.950
2026-09-08 11:04:02.609,191403,0.950
2026-09-08 11:04:05.418,191404,0.950
2026-09-08 11:04:13.394,191405,0.950
2026-09-08 11:04:18.634,191406,0.950
2026-09-08 11:04:27.035,191407,0.950
2026-09-08 11:04:33.593,191408,0.950
2026-09-08 11:04:44.653,191409,0.950
2026-09-08 11:04:56.445,191410,0.950
2026-09-08 11:05:02.568,191442,0.950
2026-09-08 11:05:03.799,191443,0.950
2026-09-08 11:05:13.057,191447,0.950
2026-09-08 11:05:16.387,191448,0.950
2026-09-08 11:05:19.608,191449,0.950
2026-09-08 11:05:20.066,191451,0.950
2026-09-08 11:05:22.514,191452,0.950
2026-09-08 11:05:26.152,191453,0.950
2026-09-08 11:05:27.774,191454,0.950
2026-09-08 11:05:29.504,191455,0.950
2026-09-08 11:05:32.774,191456,0.950
2026-09-08 11:05:38.178,191457,0.950
2026-09-08 11:05:40.321,194457,0.950
2026-09-08 11:05:40.746,191457,0.950
2026-09-08 23:24:59.587,190025,0.950
2026-09-08 23:25:05.327,190045,0.950
2026-09-08 23:25:06.198,189930,0.950
2026-09-08 23:25:06.634,190035,0.950
2026-09-08 23:25:07.544,190050,0.950
2026-09-08 23:25:08.014,190105,0.950
2026-09-08 23:25:08.481,190100,0.950
2026-09-08 23:25:08.958,190035,0.950
2026-09-08 23:25:09.796,189795,0.950
2026-09-08 23:25:11.941,189765,0.950
2026-09-08 23:25:12.401,189970,0.950
2026-09-08 23:25:12.840,189945,0.950
2026-09-08 23:25:13.336,189970,0.950
2026-09-08 23:25:13.774,190035,0.950
2026-09-08 23:25:14.209,190065,0.950
2026-09-08 23:25:14.642,189930,0.950
2026-09-08 23:25:15.107,190055,0.950
2026-09-08 23:25:15.972,190160,0.950
2026-09-08 23:25:16.435,190150,0.950
2026-09-08 23:25:16.915,190245,0.950
2026-09-08 23:25:17.384,190435,0.950
2026-09-08 23:25:18.252,190625,0.950
2026-09-08 23:25:18.696,190605,0.950
2026-09-08 23:25:19.192,190515,0.950
2026-09-08 23:25:19.632,191010,0.950
2026-09-08 23:25:20.124,190875,0.950
2026-09-08 23:25:20.567,190870,0.950
2026-09-08 23:25:21.796,190865,0.950
2026-09-08 23:25:23.119,190725,0.950
2026-09-08 23:25:23.571,190555,0.950
2026-09-08 23:25:24.048,190500,0.950
2026-09-08 23:25:24.502,190055,0.950
2026-09-08 23:25:25.023,190235,0.950
2026-09-08 23:25:25.482,190170,0.950
2026-09-08 23:25:25.930,190065,0.950
2026-09-08 23:25:26.413,190155,0.950
2026-09-08 23:25:26.869,190120,0.950
2026-09-08 23:25:27.388,190030,0.950
2026-09-08 23:25:27.838,189915,0.950
2026-09-08 23:25:28.294,189910,0.950
2026-09-08 23:25:30.343,189835,0.950
2026-09-08 23:25:30.778,139735,0.950
2026-09-08 23:25:31.591,189705,0.950
2026-09-08 23:25:32.507,189815,0.950
2026-09-08 23:25:32.983,189938,0.950
2026-09-08 23:25:33.450,189955,0.950
2026-09-08 23:25:33.921,189975,0.950
2026-09-08 23:25:34.382,190090,0.950
2026-09-08 23:25:40.079,189990,0.950
2026-09-08 23:25:40.530,189938,0.950
2026-09-08 23:25:41.880,189738,0.950
2026-09-08 23:25:42.369,189815,0.950
2026-09-08 23:25:51.926,189910,0.950
2026-09-08 23:25:56.553,189780,0.950
2026-09-08 23:25:57.444,189705,0.950
2026-09-08 23:25:58.294,139735,0.950
2026-09-08 23:25:59.171,189835,0.950
2026-09-08 23:26:00.174,189910,0.950
2026-09-08 23:26:00.697,189915,0.950
2026-09-08 23:26:01.575,190030,0.950
2026-09-08 23:26:02.424,190120,0.950
2026-09-08 23:26:09.573,190155,0.950
2026-09-08 23:26:12.103,190065,0.950
2026-09-08 23:26:13.351,190040,0.950
2026-09-08 23:26:15.011,190170,0.950
2026-09-08 23:26:15.460,189970,0.950
2026-09-08 23:26:15.910,189925,0.950
2026-09-08 23:26:16.399,190055,0.950
2026-09-08 23:26:16.864,190235,0.950
2026-09-08 23:26:17.335,190500,0.950
2026-09-08 23:26:18.240,190565,0.950
2026-09-08 23:26:18.724,190725,0.950
2026-09-08 23:26:19.186,190865,0.950
2026-09-08 23:26:19.645,190870,0.950
2026-09-08 23:26:20.153,190875,0.950
2026-09-08 23:26:20.619,190515,0.950
2026-09-08 23:26:21.155,190590,0.950
2026-09-08 23:26:21.634,190435,0.950
2026-09-08 23:26:22.115,190245,0.950
2026-09-08 23:26:22.570,190150,0.950
2026-09-08 23:26:23.031,190160,0.950
2026-09-08 23:26:23.502,189930,0.950
2026-09-08 23:26:23.971,190065,0.950
2026-09-08 23:26:24.417,189970,0.950
2026-09-08 23:26:25.292,189795,0.950
2026-09-08 23:26:25.732,190035,0.950
2026-09-08 23:26:26.682,189795,0.950
2026-09-08 23:26:27.166,190500,0.950
2026-09-08 23:26:27.630,189990,0.950
2026-09-08 23:26:28.121,191565,0.950
2026-09-08 23:26:28.606,191200,0.950
2026-09-08 23:26:29.083,190320,0.950
2026-09-08 23:26:29.515,191200,0.950
2026-09-08 23:26:29.984,190480,0.950
2026-09-08 23:26:30.447,188970,0.950
2026-09-08 23:26:30.899,137600,0.950
2026-09-08 23:26:31.349,190035,0.950
2026-09-08 23:26:31.827,190330,0.950
2026-09-08 23:26:36.313,189405,0.950
2026-09-08 23:26:44.227,188940,0.950
2026-09-08 23:26:57.588,188970,0.950
2026-09-08 23:27:00.700,189130,0.950
2026-09-08 23:27:01.200,189320,0.950
2026-09-08 23:27:03.264,189590,0.950
2026-09-08 23:27:03.709,139770,0.950
2026-09-08 23:27:05.004,190595,0.950
2026-09-08 23:27:05.465,190225,0.950
2026-09-08 23:27:17.898,190255,0.950
2026-09-08 23:27:22.290,190480,0.950
2026-09-08 23:27:23.133,190435,0.950
2026-09-08 23:27:24.496,190725,0.950
2026-09-08 23:27:24.986,189990,0.950
2026-09-08 23:27:27.045,191065,0.950
2026-09-08 23:27:27.562,190025,0.950
2026-09-09 08:58:52.437,190740,0.950
2026-09-09 08:58:55.942,190650,0.950
2026-09-09 08:59:00.377,190725,0.950
2026-09-09 08:59:20.865,190640,0.950
2026-09-09 08:59:22.926,190630,0.950
2026-09-09 08:59:24.174,190640,0.950
2026-09-09 08:59:25.092,190630,0.950
2026-09-09 08:59:29.631,190550,0.950
2026-09-09 08:59:30.109,190540,0.950
2026-09-09 08:59:33.897,190500,0.950
2026-09-09 08:59:38.322,190445,0.950
2026-09-09 08:59:45.812,190300,0.950
2026-09-09 08:59:55.564,190380,0.950
2026-09-09 08:59:59.225,190610,0.950
2026-09-09 09:00:00.513,190580,0.950
2026-09-09 09:00:01.787,190535,0.950
2026-09-09 09:00:02.679,190525,0.950
2026-09-09 09:00:04.786,190500,0.950
2026-09-10 08:30:01.829,188550,0.950
2026-09-10 12:07:21.949,190780,0.950
2026-09-10 15:04:55.292,183515,0.950
2026-09-11 06:21:28.123,190465,0.950
2026-09-11 08:56:11.416,199900,0.950
2026-09-11 09:03:15.212,190465,0.950
2026-09-11 09:03:15.767,191200,0.950
2026-09-11 09:03:16.287,191300,0.950
2026-09-11 09:03:17.723,191345,0.950
2026-09-11 09:04:01.003,191100,0.950
2026-09-11 09:04:01.563,191145,0.950
2026-09-11 09:04:02.128,191165,0.950
2026-09-11 09:05:00.872,190610,0.950
2026-09-11 09:06:00.891,190010,0.950
2026-09-11 09:06:01.434,190020,0.950
2026-09-11 09:06:38.439,190030,0.950
2026-09-11 09:06:41.328,190050,0.950
2026-09-11 09:06:42.277,190070,0.950
2026-09-11 09:06:43.268,190095,0.950
2026-09-11 09:06:43.787,190170,0.950
2026-09-11 09:06:49.080,190175,0.950
2026-09-11 09:06:49.599,190180,0.950
2026-09-11 09:06:50.142,190205,0.950
2026-09-11 09:07:01.013,190150,0.950
2026-09-11 09:07:01.577,190190,0.950
2026-09-11 09:07:02.121,190210,0.950
2026-09-11 09:08:00.782,189925,0.950
2026-09-11 09:08:02.693,189960,0.950
2026-09-11 09:08:03.194,189975,0.950
2026-09-11 09:08:09.533,190025,0.950
2026-09-11 09:09:00.491,189720,0.950
2026-09-11 09:09:01.039,189730,0.950
2026-09-11 09:09:07.942,189750,0.950
2026-09-11 09:09:08.900,189755,0.950
2026-09-11 09:09:09.395,189795,0.950
2026-09-11 09:09:09.912,189805,0.950
2026-09-11 09:09:11.845,189810,0.950
2026-09-11 09:09:15.855,189840,0.950
2026-09-11 09:09:18.421,189855,0.950
2026-09-11 09:10:00.893,189790,0.950
2026-09-11 09:10:02.390,189800,0.950
2026-09-11 09:10:04.804,189805,0.950
2026-09-11 09:12:00.573,189690,0.950
2026-09-11 09:12:11.839,189695,0.950
2026-09-11 09:12:12.346,189710,0.950
2026-09-11 09:12:12.846,189720,0.950
2026-09-11 09:12:13.359,189745,0.950
2026-09-11 09:12:13.874,189755,0.950
2026-09-11 09:12:14.380,189760,0.950
2026-09-11 09:12:18.581,189765,0.950
2026-09-11 09:12:21.056,189790,0.950
2026-09-11 09:12:21.625,189795,0.950
2026-09-11 09:12:29.959,189825,0.950
2026-09-11 09:12:30.533,189870,0.950
2026-09-11 09:13:01.105,189660,0.950
2026-09-11 09:13:01.675,189680,0.950
2026-09-11 09:13:02.195,189690,0.950
2026-09-11 09:13:02.678,189705,0.950
2026-09-11 09:13:06.811,189710,0.950
2026-09-11 09:13:07.359,189715,0.950
2026-09-11 09:13:07.906,189720,0.950
2026-09-11 09:13:09.823,189735,0.950
2026-09-11 09:14:00.779,189715,0.950
2026-09-11 09:14:05.021,189720,0.950
2026-09-11 09:14:09.096,189735,0.950
2026-09-11 09:14:10.109,189745,0.950
2026-09-11 09:15:00.723,189715,0.950
2026-09-11 09:15:37.894,189725,0.950
2026-09-11 09:15:39.394,189735,0.950
2026-09-11 09:16:00.492,189650,0.950
2026-09-11 09:16:02.854,189655,0.950
2026-09-11 09:16:03.346,189675,0.950
2026-09-11 09:16:05.123,189690,0.950
2026-09-11 09:17:01.091,189630,0.950
2026-09-11 09:17:06.173,189680,0.950
2026-09-11 09:17:06.684,189685,0.950
2026-09-11 09:17:07.204,189700,0.950
2026-09-11 09:17:10.493,189710,0.950
2026-09-11 09:17:21.338,189715,0.950
2026-09-11 09:17:21.859,189720,0.950
2026-09-11 09:17:22.419,189725,0.950
2026-09-11 09:17:22.918,189730,0.950
2026-09-11 09:17:23.489,189735,0.950
2026-09-11 09:17:24.087,189745,0.950
2026-09-11 09:17:33.638,189750,0.950
2026-09-11 09:17:34.615,189770,0.950
2026-09-11 09:17:38.843,189785,0.950
2026-09-11 09:17:39.386,189790,0.950
2026-09-11 09:17:39.917,189795,0.950
2026-09-11 09:17:40.852,189810,0.950
2026-09-11 09:17:41.376,189815,0.950
2026-09-11 09:17:41.875,189825,0.950
2026-09-11 09:18:00.819,189770,0.950
2026-09-11 09:18:01.320,189800,0.950
2026-09-11 09:18:01.816,189805,0.950
2026-09-11 09:19:00.591,189790,0.950
2026-09-11 09:19:01.159,189795,0.950
2026-09-11 09:19:03.671,189800,0.950
2026-09-11 09:19:04.228,189810,0.950
2026-09-11 09:19:04.869,189820,0.950
2026-09-11 09:19:06.367,189825,0.950
2026-09-11 09:20:00.631,189740,0.950
2026-09-11 09:20:01.192,189755,0.950
2026-09-11 09:20:05.025,189765,0.950
2026-09-11 09:20:06.918,189775,0.950
2026-09-11 09:20:08.315,189785,0.950
2026-09-11 09:20:08.838,189795,0.950
2026-09-11 09:20:15.913,189805,0.950
2026-09-11 09:20:42.475,189810,0.950
2026-09-11 09:20:43.012,189835,0.950
2026-09-11 09:20:43.524,189860,0.950
2026-09-11 09:20:45.997,189865,0.950
2026-09-11 09:20:47.032,189880,0.950
2026-09-11 09:21:00.793,189785,0.950
2026-09-11 09:21:35.523,189790,0.950
2026-09-11 09:21:38.010,189795,0.950
2026-09-11 09:21:40.731,189800,0.950
2026-09-11 09:21:41.681,189875,0.950
2026-09-11 09:21:44.984,189890,0.950
2026-09-11 09:21:45.528,189895,0.950
2026-09-11 09:22:00.975,189830,0.950
2026-09-11 09:22:01.496,189835,0.950
2026-09-11 09:22:02.018,189845,0.950
2026-09-11 09:22:02.539,189850,0.950
2026-09-11 09:22:03.079,189855,0.950
2026-09-11 09:22:03.593,189860,0.950
2026-09-11 09:22:04.161,189865,0.950
2026-09-11 09:22:05.634,189870,0.950
2026-09-11 09:22:08.119,189875,0.950
2026-09-11 09:22:08.684,189915,0.950
2026-09-11 09:22:13.227,189935,0.950
2026-09-11 09:23:00.878,189825,0.950
2026-09-11 09:23:08.175,189830,0.950
2026-09-11 09:24:00.818,189705,0.950
2026-09-11 09:24:10.497,189710,0.950
2026-09-11 09:24:45.084,189715,0.950
2026-09-11 09:24:46.614,189720,0.950
2026-09-11 09:25:00.574,189710,0.950
2026-09-11 09:25:01.106,189760,0.950
2026-09-11 09:26:00.704,189650,0.950
2026-09-11 09:27:01.024,189405,0.950
2026-09-11 09:27:04.817,189425,0.950
2026-09-11 09:27:05.330,189475,0.950
2026-09-11 09:27:14.541,189480,0.950
2026-09-11 09:27:15.520,189495,0.950
2026-09-11 09:27:17.473,189500,0.950
2026-09-11 09:27:18.910,189505,0.950
2026-09-11 09:27:19.419,189510,0.950
2026-09-11 09:27:20.487,189525,0.950
2026-09-11 09:27:42.994,189530,0.950
2026-09-11 09:27:50.669,189540,0.950
2026-09-11 09:27:53.131,189580,0.950
2026-09-11 09:27:53.690,189615,0.950
2026-09-11 09:27:54.687,189620,0.950
2026-09-11 09:29:00.732,189505,0.950
2026-09-11 09:29:41.327,189540,0.950
2026-09-11 09:29:49.297,189550,0.950
2026-09-11 09:30:00.945,189440,0.950
2026-09-11 09:30:01.977,189475,0.950
2026-09-11 09:31:00.808,188890,0.950
2026-09-11 09:31:01.344,188900,0.950
2026-09-11 09:31:05.521,188905,0.950
2026-09-11 09:31:08.448,188930,0.950
2026-09-11 09:31:12.210,188935,0.950
2026-09-11 09:31:14.136,188960,0.950
2026-09-11 09:31:16.612,189000,0.950
2026-09-11 09:31:22.248,189010,0.950
2026-09-11 09:31:22.813,189015,0.950
2026-09-11 09:31:24.370,189045,0.950
2026-09-11 09:31:25.421,189075,0.950
2026-09-11 09:31:25.909,189090,0.950
2026-09-11 09:31:26.417,189100,0.950
2026-09-11 09:31:26.945,189120,0.950
2026-09-11 09:31:30.719,189160,0.950
2026-09-11 09:31:46.890,189165,0.950
2026-09-11 09:31:48.835,189210,0.950
2026-09-11 09:32:00.706,189040,0.950
2026-09-11 09:32:01.259,189045,0.950
2026-09-11 09:32:01.810,189050,0.950
2026-09-11 09:32:04.282,189070,0.950
2026-09-11 09:32:04.789,189085,0.950
2026-09-11 09:32:05.303,189105,0.950
2026-09-11 09:32:05.813,189115,0.950
2026-09-11 09:32:06.352,189120,0.950
2026-09-11 09:32:12.947,189160,0.950
2026-09-11 09:32:17.191,189165,0.950
2026-09-11 09:32:22.893,189170,0.950
2026-09-11 09:32:23.439,189185,0.950
2026-09-11 09:32:33.976,189210,0.950
2026-09-11 09:33:00.856,189055,0.950
2026-09-11 09:33:01.425,189075,0.950
2026-09-11 09:33:02.423,189080,0.950
2026-09-11 09:33:03.919,189090,0.950
2026-09-11 09:33:08.595,189120,0.950
2026-09-11 09:33:57.938,189140,0.950
2026-09-11 09:33:58.952,189150,0.950
2026-09-11 09:33:59.974,189190,0.950
2026-09-11 09:34:00.542,189175,0.950
2026-09-11 09:34:03.592,189185,0.950
2026-09-11 09:34:08.043,189195,0.950
2026-09-11 09:34:08.569,189210,0.950
2026-09-11 09:34:13.416,189240,0.950
2026-09-11 09:34:32.485,189245,0.950
2026-09-11 09:34:33.050,189265,0.950
2026-09-11 09:34:33.576,189270,0.950
2026-09-11 09:34:34.106,189280,0.950
2026-09-11 09:35:00.976,189120,0.950
2026-09-11 09:35:03.810,189145,0.950
2026-09-11 09:35:04.308,189150,0.950
2026-09-11 09:35:05.249,189155,0.950
2026-09-11 09:35:38.007,189165,0.950
2026-09-11 09:35:38.527,189180,0.950
2026-09-11 09:35:39.461,189185,0.950
2026-09-11 09:35:40.529,189195,0.950
2026-09-11 09:36:00.562,189145,0.950
2026-09-11 09:36:11.137,189150,0.950
2026-09-11 09:36:11.636,189160,0.950
2026-09-11 09:36:13.547,189165,0.950
2026-09-11 09:37:01.208,189135,0.950
2026-09-11 09:37:01.696,189140,0.950
2026-09-11 09:37:02.197,189145,0.950
2026-09-11 09:37:32.785,189150,0.950
2026-09-11 09:37:33.827,189155,0.950
2026-09-11 09:37:44.801,189160,0.950
2026-09-11 09:37:45.853,189165,0.950
2026-09-11 09:37:48.296,189205,0.950
2026-09-11 09:37:50.228,189230,0.950
2026-09-11 09:38:00.698,189165,0.950
2026-09-11 09:38:13.135,189180,0.950
2026-09-11 09:38:13.687,189200,0.950
2026-09-11 09:38:14.265,189205,0.950
2026-09-11 09:38:14.776,189235,0.950
2026-09-11 09:38:15.291,189240,0.950
2026-09-11 09:38:21.873,189250,0.950
2026-09-11 09:38:45.831,189260,0.950
2026-09-11 09:38:57.461,189270,0.950
2026-09-11 09:39:00.967,189225,0.950
2026-09-11 09:39:01.510,189230,0.950
2026-09-11 09:39:02.535,189240,0.950
2026-09-11 09:39:03.556,189255,0.950
2026-09-11 09:39:04.118,189260,0.950
2026-09-11 09:39:05.196,189275,0.950
2026-09-11 09:39:34.286,189285,0.950
2026-09-11 09:39:36.230,189290,0.950
2026-09-11 09:39:36.742,189325,0.950
2026-09-11 09:39:37.278,189330,0.950
2026-09-11 09:39:38.880,189340,0.950
2026-09-11 09:39:39.830,189345,0.950
2026-09-11 09:39:45.017,189355,0.950
2026-09-11 09:39:46.501,189360,0.950
2026-09-11 09:39:53.177,189400,0.950
2026-09-11 09:39:54.716,189405,0.950
2026-09-11 09:39:55.253,189420,0.950
2026-09-11 09:39:55.772,189425,0.950
2026-09-11 09:40:00.952,189380,0.950
2026-09-11 09:40:01.497,189410,0.950
2026-09-11 09:40:21.505,189420,0.950
2026-09-11 09:40:23.942,189435,0.950
2026-09-11 09:40:24.493,189445,0.950
2026-09-11 09:40:28.251,189450,0.950
2026-09-11 09:40:34.827,189460,0.950
2026-09-11 09:40:35.378,189485,0.950
2026-09-11 09:40:39.516,189490,0.950
2026-09-11 09:40:47.665,189525,0.950
2026-09-11 09:41:00.648,189480,0.950
2026-09-11 09:41:52.604,189485,0.950
2026-09-11 09:42:00.734,189440,0.950
2026-09-11 09:42:12.667,189445,0.950
2026-09-11 09:42:13.626,189460,0.950
2026-09-11 09:42:15.126,189470,0.950
2026-09-11 09:42:15.672,189480,0.950
2026-09-11 09:42:16.197,189490,0.950
2026-09-11 09:42:17.206,189515,0.950
2026-09-11 09:42:17.770,189540,0.950
2026-09-11 09:42:19.266,189545,0.950
2026-09-11 09:42:19.865,189550,0.950
2026-09-11 09:42:20.412,189560,0.950
2026-09-11 09:42:22.333,189570,0.950
2026-09-11 09:42:22.856,189575,0.950
2026-09-11 09:42:24.892,189580,0.950
2026-09-11 09:42:27.676,189585,0.950
2026-09-11 09:43:00.875,189475,0.950
2026-09-11 09:43:01.363,189480,0.950
2026-09-11 09:43:02.814,189485,0.950
2026-09-11 09:43:03.374,189500,0.950
2026-09-11 09:44:00.790,189445,0.950
2026-09-11 09:44:01.345,189450,0.950
2026-09-11 09:44:01.880,189455,0.950
2026-09-11 09:45:00.775,189155,0.950
2026-09-11 09:45:23.591,189160,0.950
2026-09-11 09:45:43.432,189165,0.950
2026-09-11 09:45:43.967,189180,0.950
2026-09-11 09:45:44.516,189185,0.950
2026-09-11 09:45:53.389,189190,0.950
2026-09-11 09:46:00.752,189145,0.950
2026-09-11 09:46:01.711,189150,0.950
2026-09-11 09:46:22.341,189165,0.950
2026-09-11 09:47:00.895,189150,0.950
2026-09-11 09:47:02.335,189170,0.950
2026-09-11 09:47:03.773,189175,0.950
2026-09-11 09:47:04.753,189180,0.950
2026-09-11 09:48:00.200,189185,0.950
2026-09-11 09:48:00.698,189160,0.950
2026-09-11 09:48:05.239,189165,0.950
2026-09-11 09:48:05.736,189175,0.950
2026-09-11 09:48:06.244,189180,0.950
2026-09-11 09:48:08.154,189185,0.950
2026-09-11 09:48:08.650,189195,0.950
2026-09-11 09:48:15.420,189220,0.950
2026-09-11 09:48:15.961,189240,0.950
2026-09-11 09:48:16.495,189250,0.950
2026-09-11 09:48:17.024,189255,0.950
2026-09-11 09:48:19.958,189280,0.950
2026-09-11 09:48:32.070,189300,0.950
2026-09-11 09:48:40.761,189305,0.950
2026-09-11 09:48:41.716,189310,0.950
2026-09-11 09:48:42.258,189340,0.950
2026-09-11 09:49:00.984,189285,0.950
2026-09-11 09:49:05.087,189315,0.950
2026-09-11 09:49:09.861,189325,0.950
2026-09-11 09:49:14.928,189330,0.950
2026-09-11 09:49:17.261,189345,0.950
2026-09-11 09:49:17.775,189350,0.950
2026-09-11 09:49:18.279,189360,0.950
2026-09-11 09:49:25.005,189365,0.950
2026-09-11 09:49:27.358,189370,0.950
2026-09-11 09:50:00.548,189235,0.950
2026-09-11 09:50:01.101,189240,0.950
2026-09-11 09:50:20.795,189250,0.950
2026-09-11 09:50:21.295,189270,0.950
2026-09-11 09:50:22.269,189295,0.950
2026-09-11 09:50:25.024,189320,0.950
2026-09-11 09:50:27.004,189330,0.950
2026-09-11 09:50:28.452,189345,0.950
2026-09-11 09:50:30.994,189385,0.950
2026-09-11 09:51:00.872,189320,0.950
2026-09-11 09:51:02.850,189330,0.950
2026-09-11 09:51:04.772,189405,0.950
2026-09-11 09:52:00.574,189320,0.950
2026-09-11 09:52:01.123,189325,0.950
2026-09-11 09:52:08.982,189340,0.950
2026-09-11 09:52:23.794,189350,0.950
2026-09-11 09:52:24.849,189355,0.950
2026-09-11 09:52:56.268,189365,0.950
2026-09-11 09:53:00.947,189325,0.950
2026-09-11 09:53:01.492,189345,0.950
2026-09-11 09:53:03.478,189350,0.950
2026-09-11 09:53:04.062,189360,0.950
2026-09-11 09:53:04.590,189365,0.950
2026-09-11 09:53:05.126,189370,0.950
2026-09-11 09:53:05.671,189375,0.950
2026-09-11 09:53:22.201,189385,0.950
2026-09-11 09:53:23.173,189390,0.950
2026-09-11 09:53:24.659,189395,0.950
2026-09-11 09:53:25.722,189405,0.950
2026-09-11 09:53:26.269,189410,0.950
2026-09-11 09:53:26.859,189430,0.950
2026-09-11 09:53:27.392,189435,0.950
2026-09-11 09:54:00.720,189360,0.950
2026-09-11 09:54:04.908,189375,0.950
2026-09-11 09:54:05.421,189385,0.950
2026-09-11 09:54:18.614,189425,0.950
2026-09-11 09:55:01.406,189245,0.950
2026-09-11 09:55:03.459,189250,0.950
2026-09-11 09:55:04.080,189255,0.950
2026-09-11 09:55:11.938,189305,0.950
2026-09-11 09:55:20.144,189330,0.950
2026-09-11 09:55:29.604,189340,0.950
2026-09-11 09:55:32.433,189345,0.950
2026-09-11 09:55:41.029,189355,0.950
2026-09-11 09:56:00.756,189315,0.950
2026-09-11 09:56:15.035,189325,0.950
2026-09-11 09:56:16.492,189330,0.950
2026-09-11 09:56:17.022,189350,0.950
2026-09-11 09:56:18.023,189360,0.950
2026-09-11 09:56:22.614,189365,0.950
